buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
buggy,clean,buggy,buggy,1.098612,1.609438,3.433987,1.447305,0.179707,0.070385,6.155643,0,1.609438,2.337952,1.172482,2.833213,2.766948,3.401197
buggy,clean,buggy,buggy,1.098612,1.386294,3.178054,0.887513,0.103029,0.052374,6.355951,0,1.609438,1.560248,1.363537,3.78419,3.656873,4.369448
buggy,clean,buggy,buggy,1.098612,1.609438,3.091042,1.477845,0.033453,0.043713,6.453782,0,1.386294,1.954445,1.420696,3.806662,3.674781,4.394449
buggy,clean,buggy,buggy,0.693147,1.098612,2.484907,1.118336,0.029599,0.049043,6.645923,0,1.386294,1.957274,1.695616,3.828641,3.697591,3.73767
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.010471,0,4.564348,0,1.386294,0.641854,4.060443,3.850148,3.722072,3.73767
buggy,clean,clean,clean,1.098612,1.098612,1.609438,1.001819,0.006672,0.005841,5.702949,0,1.386294,1.983756,2.862201,3.871201,3.744314,4.442651
buggy,clean,buggy,buggy,1.386294,1.94591,2.995732,1.351491,0.067424,0.04471,6.417075,0,1.386294,1.835776,1.56653,2.890372,2.810607,3.555348
clean,clean,clean,clean,1.098612,1.609438,2.944439,1.500335,0.053101,0.04133,4.945634,0,1.386294,3.49408,1.465568,2.944439,2.869035,3.526361
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.67666,0.050476,0.037438,5.217649,0,0.693147,2.736962,0.916291,2.564949,2.374906,2.564949
buggy,clean,buggy,buggy,1.098612,1.791759,3.258097,1.548349,0.052075,0.033686,6.204315,0,1.386294,2.348514,1.345472,3.89182,3.764914,4.465908
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.812396,0.014742,0.006169,6.290958,0,1.386294,2.639771,3.075929,2.995732,2.917771,3.583519
buggy,clean,clean,clean,1.098612,1.609438,2.079442,1.086786,0.036721,0.024583,6.890172,0,1.386294,1.033184,2.423917,3.044522,2.970414,3.637586
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.558235,0.016561,0.008951,6.253829,0,1.386294,2.443216,3.245323,3.912023,3.778492,4.488636
clean,clean,buggy,buggy,1.098612,1.386294,1.609438,0.57615,0.055154,0.046592,6.158567,0,1.386294,2.134166,2.983153,3.091042,3.012589,3.688879
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.029895,0.049762,0.050368,7.358194,0,1.386294,1.050822,3.650658,3.135494,3.060115,3.73767
buggy,clean,buggy,buggy,1.098612,1.386294,1.609438,0.767981,0.026874,0.007791,6.833032,0,1.386294,1.848455,2.995732,3.931826,3.796837,4.51086
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.019048,0.019048,4.65396,0,1.386294,3.732657,1.791759,2.639057,2.451005,1.386294
clean,clean,clean,buggy,1.098612,1.609438,2.772589,1.414359,0.005695,0.005328,6.585799,0,1.386294,1.903599,1.824549,3.951244,3.818371,4.532599
clean,clean,clean,clean,0.693147,0.693147,1.94591,1.276747,0.01089,0.01089,4.525369,0,1.386294,3.741709,0.774727,2.70805,2.532903,0.693147
buggy,clean,clean,clean,1.098612,1.098612,2.079442,0.827333,0.01339,0.012927,7.106368,0,1.386294,1.453953,2.508786,3.178054,3.099642,3.78419
clean,clean,clean,clean,1.098612,1.386294,2.302585,1.087551,0.11483,0.076292,5.711519,0,1.386294,2.885917,2.172476,3.218876,3.143721,3.828641
clean,clean,clean,clean,1.098612,1.098612,1.609438,0.870159,0.002848,0.002492,7.246724,0,1.386294,0.270027,3.056357,3.258097,3.185112,3.871201
buggy,clean,buggy,buggy,1.098612,1.386294,1.791759,0.910301,0.086519,0.025556,6.089951,0,1.386294,2.573375,2.844909,3.970292,3.828424,4.553877
clean,clean,clean,buggy,1.098612,1.098612,1.098612,0.079584,0.019895,0.010308,7.373688,0,1.386294,1.229641,3.73767,3.988984,3.847591,4.574711
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.500789,0.005602,0.011173,5.187386,0,1.386294,1.430311,3.676301,3.295837,3.215671,3.258097
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.434094,0.013072,0.001878,5.587249,0,1.386294,1.556037,3.73767,4.007333,3.866607,4.59512
buggy,clean,clean,clean,1.098612,1.609438,2.197225,1.120801,0.089367,0.053574,6.463809,0,1.386294,2.118662,2.463853,3.332205,3.253084,3.931826
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.464786,0.039891,0,4.465908,0,1.386294,1.631199,3.688879,3.367296,3.289521,3.367296
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.290804,0.140211,0.122001,5.266156,0,1.386294,2.394252,3.295837,3.401197,3.325396,3.988984
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.008299,0.004158,4.795791,0,1.386294,2.398804,3.713572,4.025352,3.884857,4.615121
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.500789,0.009747,0.007805,6.929517,0,1.386294,1.539015,2.944439,4.043051,3.9052,3.951244
buggy,clean,clean,buggy,1.098612,1.791759,2.890372,1.049338,0.00585,0.041135,6.238891,0,1.386294,2.304583,1.838961,4.060443,3.924939,4.644391
clean,clean,clean,clean,1.098612,2.079442,3.332205,1.640146,0.021907,0.009474,5.976249,0,1.609438,2.939691,1.499623,4.077537,3.941582,4.663439
buggy,clean,buggy,buggy,1.098612,1.386294,1.386294,0.243826,0.077962,0.001081,5.734409,1,1.386294,1.350667,3.355851,4.094345,3.952013,4.682131
buggy,clean,clean,clean,1.098612,1.386294,1.791759,0.775036,0.110001,0.061892,6.161207,0,1.386294,2.235376,2.97553,3.433987,3.346741,4.025352
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.427877,0.307351,0.133003,4.390367,0,1.386294,3.633367,3.378611,3.465736,3.381335,4.127134
buggy,clean,clean,clean,1.098612,1.098612,1.386294,0.708361,0.020124,0.116088,6.382374,0,1.386294,1.530395,3.475996,4.110874,3.968781,4.70048
buggy,clean,buggy,buggy,1.098612,1.098612,2.944439,1.468586,0.091869,0.115394,5.324911,0,1.609438,3.011113,1.862529,4.127134,3.984344,4.718499
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.665601,0.030667,0.006897,4.980176,0,1.386294,2.213754,3.806662,3.496508,3.409166,3.526361
clean,clean,clean,clean,1.098612,1.098612,2.639057,1.480791,0.013413,0.028069,5.355501,0,1.609438,2.325325,2.144761,4.143135,4.000766,4.736198
buggy,clean,buggy,buggy,1.098612,1.609438,2.302585,1.108592,0.074599,0.044026,6.635067,0,1.386294,1.816452,2.494032,4.158883,4.018902,4.75359
buggy,clean,buggy,buggy,1.098612,1.609438,3.091042,1.500226,0.129163,0.055514,6.0277,0,1.386294,2.653946,1.774952,3.526361,3.434954,4.110874
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.027737,0.001162,0.59743,6.066108,0,1.386294,2.665838,3.941582,4.174387,4.030517,4.770685
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.031749,0.012821,5.049856,0,1.098612,0.198851,1.791759,3.555348,3.466048,3.433987
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.025001,0.006309,5.068904,0,1.098612,0.019803,1.94591,3.583519,3.496811,3.465736
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.036589,0.012346,5.087596,0,1.098612,0.029559,2.079442,3.610918,3.526655,3.496508
clean,clean,clean,clean,1.386294,1.386294,1.609438,1.042603,0.001932,0.001546,6.473119,0,1.386294,2.04122,3.267666,3.637586,3.555634,4.26268
buggy,clean,clean,clean,1.098612,1.386294,1.609438,0.874189,0.013158,0.005964,7.065827,0,1.386294,1.23256,3.277145,4.189655,4.045329,4.787492
clean,clean,clean,clean,1.098612,1.098612,1.791759,1.097452,0.009596,0.049708,4.984976,0,1.386294,2.646175,2.995732,4.204693,4.06096,4.804021
clean,clean,clean,clean,1.098612,1.94591,3.555348,1.487887,0.490368,0.235708,4.978732,0,1.386294,3.069447,1.386294,3.663562,3.578227,4.219508
buggy,clean,buggy,buggy,1.098612,1.386294,1.94591,0.916435,0.013675,0.010085,6.771363,0,1.386294,2.403335,2.926918,3.688879,3.601686,4.248495
buggy,clean,buggy,buggy,1.386294,1.609438,2.564949,1.063372,0.084826,0.094555,6.570295,0,1.386294,2.5749,2.319442,3.713572,3.626738,4.330733
buggy,clean,buggy,buggy,0.693147,1.386294,1.791759,1.196664,5.823046,0,0,0,0,0,0,3.73767,3.652734,3.637586
buggy,clean,clean,clean,1.098612,1.098612,2.079442,1.058221,0.019819,0.009352,6.956679,0,1.386294,0.277632,2.799109,3.7612,3.678071,4.317488
clean,clean,clean,buggy,1.098612,1.386294,1.94591,0.959542,0.019165,0.015822,6.665467,0,1.386294,1.166271,2.953347,4.219508,4.070564,4.820282
clean,clean,clean,clean,1.098612,1.609438,2.079442,0.881968,0.119777,0.101711,6.365491,0,1.386294,1.519513,2.727199,3.78419,3.699819,4.343805
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,4.997212,0,0,0,0,0,0,3.806662,3.724247,3.713572
clean,clean,clean,clean,1.098612,1.098612,2.302585,0.73878,0.039152,0.239353,4.815755,0,1.386294,3.710641,2.539237,3.828641,3.741709,3.78419
buggy,clean,buggy,buggy,1.098612,1.791759,2.639057,1.366625,0.013755,0.006276,6.416602,0,1.386294,2.265921,2.271094,4.234107,4.077198,4.836282
clean,clean,clean,clean,1.098612,1.098612,2.079442,1.130256,0.081041,0.070507,4.488636,0,1.386294,0.95935,2.781301,3.850148,3.760968,3.828641
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.407635,0.017514,0.014035,4.959342,0,1.386294,2.789937,3.998201,3.871201,3.783053,3.713572
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0,0,0,0,0,0,3.89182,3.804883,0.693147
buggy,clean,clean,clean,1.098612,1.386294,1.94591,1.099125,0.018169,0.00888,5.821062,0,1.386294,2.29556,2.970414,3.912023,3.819908,4.418841
clean,clean,clean,clean,1.098612,1.386294,2.197225,0.996044,0.101302,0.044439,6.064087,0,1.386294,1.877937,2.74084,4.248495,4.083284,4.85203
clean,clean,buggy,buggy,1.098612,1.386294,1.609438,0.849634,0.05462,0.114518,6.538502,0,1.386294,0.615186,3.401197,4.26268,4.098005,4.867534
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.799483,0.021353,0,4.941642,0,1.386294,3.594569,3.610918,3.931826,3.839022,4.442651
buggy,clean,buggy,buggy,1.098612,1.609438,2.302585,0.702434,0.042943,0.038528,6.364561,0,1.386294,2.607124,2.670002,3.951244,3.855664,4.465908
buggy,clean,buggy,buggy,0.693147,1.386294,2.079442,1.217154,1.447852,0.002642,4.007333,0,1.098612,0.425268,1.050822,3.970292,3.874529,3.806662
clean,clean,clean,clean,1.098612,1.94591,3.135494,1.406318,0.061569,0.043045,6.245409,0,1.386294,2.512035,1.871802,3.988984,3.894673,4.49981
buggy,clean,buggy,buggy,1.098612,1.791759,2.197225,1.159547,0.027029,0.018706,6.516563,0,1.386294,2.379546,2.780681,4.276666,4.103304,4.882802
buggy,clean,buggy,buggy,1.098612,1.386294,1.609438,0.775819,0.17291,0.092134,6.4708,0,1.386294,1.064711,3.442019,4.290459,4.119037,4.89784
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.651437,0.005464,0.002736,5.212215,0,1.386294,3.685373,4.085976,4.304065,4.133245,4.912655
buggy,clean,buggy,buggy,1.098612,1.386294,1.609438,0.963815,0.021901,0.012791,6.187237,0,1.386294,1.7613,3.457893,4.317488,4.146621,4.927254
buggy,clean,buggy,buggy,1.098612,1.609438,2.397895,1.2858,0.018493,0.009372,6.389737,0,1.386294,2.508786,2.60269,4.330733,4.157945,4.941642
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.330198,0.015372,0.006861,5.67504,0,1.386294,2.685123,4.077537,4.343805,4.172694,4.955827
buggy,clean,buggy,buggy,1.098612,1.098612,1.386294,0.731988,0.017429,0.011224,7.337373,0,1.386294,0.385262,3.7612,4.356709,4.187379,4.969813
buggy,clean,buggy,buggy,1.609438,2.302585,3.806662,1.725116,0.054552,0.033074,5.84163,0,1.386294,2.747912,1.398717,4.007333,3.897112,4.65396
buggy,clean,buggy,buggy,1.098612,2.639057,3.044522,1.542383,2.679165,0,1.757858,0,1.386294,0,0.500775,4.025352,3.91721,4.543295
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.483601,0.044232,0.019901,4.895374,0,1.386294,1.264127,3.713572,4.043051,3.930845,4.564348
clean,clean,clean,clean,1.386294,1.791759,2.197225,1.340745,0.02137,0.023854,4.598951,0,1.386294,2.484073,2.796061,4.060443,3.949126,4.663439
buggy,clean,clean,clean,1.098612,1.386294,2.079442,1.041209,0.048483,0.041835,6.356351,0,1.386294,2.085672,2.981126,4.077537,3.966322,4.60517
buggy,clean,buggy,buggy,1.098612,1.386294,1.386294,0.49559,0.106398,0.091332,5.773526,0,1.386294,1.997418,3.776661,4.094345,3.980989,4.624973
clean,clean,clean,clean,1.098612,2.079442,2.397895,1.347891,0.040965,0.027108,4.439116,0,1.386294,2.083185,2.60269,4.110874,3.998934,4.644391
clean,clean,clean,clean,0.693147,1.098612,1.386294,0.845993,0.01344,0.014274,6.671184,0,1.386294,1.682688,3.135494,4.127134,4.016923,3.988984
buggy,clean,buggy,buggy,1.098612,1.386294,1.609438,0.928034,0.021402,0.038477,6.765904,0,1.386294,2.241773,3.540959,4.143135,4.032824,4.672829
clean,clean,buggy,buggy,0.693147,0.693147,1.386294,0.818797,0.009632,0.006348,7.17753,0,1.386294,1.368639,3.205588,4.158883,4.04987,4.025352
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.691303,0.025737,0,6.287859,0,1.386294,2.395164,4.158883,4.174387,4.060271,4.70048
clean,clean,buggy,clean,1.098612,1.098612,1.609438,0.924152,0.02795,0.010152,5.400423,0,1.386294,1.56653,3.488903,4.189655,4.077198,4.718499
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.219982,2.17361,0,4.304065,0,1.386294,0.262364,3.768845,4.369448,4.176539,4.983607
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004535,0.004535,5.398163,0,1.386294,0.00995,4.859812,4.382027,4.191774,4.304065
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.125163,0.029853,5.111988,0,1.098612,3.610918,2.197225,4.204693,4.09134,4.077537
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.552311,0.029676,0.012968,5.808142,0,1.386294,1.854734,3.821442,4.219508,4.107754,4.744932
buggy,clean,buggy,buggy,1.098612,1.791759,3.555348,1.583831,0.034773,0.04309,6.249975,0,1.609438,3.417071,1.693779,4.394449,4.202002,5.003946
buggy,clean,clean,clean,1.098612,1.386294,2.484907,1.25628,0.01155,0.009029,6.794687,0,1.386294,0.879627,2.645465,4.406719,4.213756,5.01728
buggy,clean,buggy,buggy,1.386294,1.609438,2.833213,1.167501,0.049582,0.036088,6.192628,0,1.386294,2.644045,2.315501,4.234107,4.103304,4.820282
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.251845,0.05557,0,5.170484,0,1.386294,2.465554,4.234107,4.248495,4.117247,4.060443
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.543445,0.007905,0.005277,5.247024,0,1.386294,2.631169,4.226834,4.418841,4.20514,4.406719
clean,clean,clean,clean,1.098612,1.791759,1.791759,0.757478,0.269143,0.067414,5.085124,0,1.386294,3.637586,3.380995,4.430817,4.217152,5.036953
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.251845,0.024912,0.010753,5.629418,0,1.386294,1.558145,4.241327,4.26268,4.119362,4.787492
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.451622,0.007376,0.003842,7.027022,0,1.386294,1.78507,3.912023,4.442651,4.229895,5.049856
clean,clean,clean,clean,1.098612,1.609438,1.609438,0.825337,0.106483,0.086075,4.720729,0,1.386294,3.041661,3.57655,4.276666,4.134686,4.804021
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.543445,0.000901,0.000601,7.417881,0,1.386294,0.779325,4.317488,4.454347,4.241614,5.062595
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.364294,0.007479,0.005689,7.418181,0,1.386294,0.647103,4.324133,4.465908,4.253909,5.075174
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.32718,0.143975,0.018206,5.254888,0,1.386294,2.463002,4.269697,4.477337,4.265493,5.087596
buggy,clean,clean,clean,1.098612,1.609438,2.079442,0.986164,0.038125,0.004938,6.359816,0,1.386294,3.327551,3.129389,4.290459,4.139159,4.820282
