buggy_B2,buggy_AG,buggy_MA,buggy_RA,ns,nd,nf,entropy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
clean,clean,clean,clean,1.386294,1.386294,2.197225,0.922157,0.018269,0.000737,6.23343,0,0.693147,0.019803,0.405465,2.70805,2.629728,2.833213
clean,clean,clean,clean,1.386294,1.94591,2.484907,1.260717,0.003106,0.010671,6.743305,0,0.693147,0.609766,0.371564,2.890372,2.821379,3.135494
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.940507,0.00127,0.002793,7.179308,0,0.693147,1.011601,0.512824,2.944439,2.876949,1.791759
clean,clean,clean,clean,1.609438,3.044522,3.931826,1.792814,0.001718,0.006949,6.44429,0,0.693147,1.111858,0.131028,2.995732,2.931194,3.367296
clean,clean,clean,clean,1.098612,2.397895,3.044522,1.634634,0.002694,0.003142,6.322745,0,0.693147,0.04879,0.336472,3.091042,3.032546,3.295837
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000571,0,8.160518,0,0.693147,0.09531,1.791759,3.135494,3.079154,2.302585
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.586164,0.055167,0.088504,5.413118,0,0.693147,0.277632,0.982078,3.178054,3.123686,2.772589
clean,clean,clean,clean,1.098612,1.609438,1.791759,1.10916,0.025042,0.014775,5.896604,0,0.693147,0.609766,0.875469,3.218876,3.165475,3.433987
clean,clean,clean,clean,1.386294,2.079442,2.70805,1.262877,0.047792,0.02845,5.814548,0,0.693147,1.311032,0.536493,3.258097,3.204777,3.663562
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.693147,0,0,0,0,0,0,3.295837,3.244544,2.079442
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.051469,0.056474,6.34388,0,0.693147,1.111858,2.079442,3.332205,3.277522,3.091042
clean,clean,clean,clean,1.098612,1.609438,1.791759,0.994662,0.031513,0.000628,6.458652,0,0.693147,1.551809,1.029619,3.367296,3.312002,3.583519
clean,clean,clean,clean,1.098612,1.609438,1.791759,0.977931,0.014286,0.006069,5.892749,0,0.693147,1.169381,1.223775,3.401197,3.347445,3.637586
clean,clean,clean,clean,1.098612,1.386294,1.609438,0.855585,0.004847,0.013273,6.714474,0,0.693147,1.623341,1.011601,3.433987,3.382015,3.178054
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,3.218876,0,0,0,0,0,0,3.465736,3.4151,2.833213
clean,clean,buggy,clean,1.098612,2.197225,3.135494,1.637561,0.000249,0.004895,6.305454,0,0.693147,0.223144,0.34359,3.526361,3.476614,3.295837
buggy,clean,buggy,buggy,1.386294,1.386294,2.079442,1.124072,0.033439,0.040597,6.764381,0,0.693147,0.09531,0.887891,3.583519,3.536311,3.73767
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.026088,0.026088,6.120297,0,0.693147,0.14842,1.791759,3.610918,3.565015,2.564949
buggy,clean,buggy,buggy,1.098612,1.098612,1.386294,0.937892,0.001675,0.00635,7.595553,0,0.693147,0.57098,1.609438,3.637586,3.591267,3.871201
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.5677,0.020726,0.010417,5.661223,0,0.693147,0.966984,1.386294,3.663562,3.61604,2.639057
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.001367,6.595781,0,0.693147,0.996949,1.098612,3.688879,3.642574,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.013245,0.039221,4.330733,0,0.693147,0.996949,1.791759,3.713572,3.668422,3.044522
buggy,clean,clean,clean,1.386294,1.609438,1.609438,1.028472,0.00403,0.001009,6.612041,0,0.693147,1.004302,1.446919,3.73767,3.69312,4.025352
buggy,clean,clean,clean,0.693147,0.693147,0.693147,0,0.01195,0.040691,6.820016,0,0.693147,1.081805,2.079442,0,0,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.003306,0.003306,6.405228,0,0.693147,1.60342,1.94591,0.693147,0.693147,0.693147
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.310849,0.136132,4.574711,0,0.693147,1.60342,1.791759,1.098612,1.098612,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000703,0.001405,7.260523,0,0.693147,1.60342,1.94591,1.386294,1.386294,1.386294
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.066273,0.056695,6.985642,0,0.693147,1.757858,1.609438,0,0,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.00222,6.803505,0,0.693147,1.355835,1.386294,0.693147,0.693147,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.010152,0,5.283204,0,0.693147,1.805005,1.791759,1.609438,1.607436,0
buggy,clean,buggy,buggy,1.098612,2.079442,3.218876,1.2782,0.029177,0.026956,6.836528,0,1.386294,1.783391,0.48858,0,0,0
buggy,buggy,buggy,buggy,2.079442,3.295837,4.356709,1.755536,0.020886,0.018562,6.447464,0,1.609438,1.778336,0.300105,0,0,0
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.693147,0.000724,0.000724,7.231287,0,1.386294,0.058269,1.609438,1.791759,1.788421,1.609438
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.338027,0.009911,0.022974,6.625392,0,1.386294,1.371181,1.704748,3.7612,3.707456,3.135494
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.040822,0.040822,3.218876,0,0.693147,1.94591,1.098612,1.94591,1.941615,0
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.003195,0.003195,6.43935,0,0.693147,1.948763,1.098612,3.78419,3.73146,1.94591
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.040822,0.117783,3.218876,0,0.693147,0.122218,0.693147,2.302585,2.299581,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.087011,0,3.135494,0,0.693147,0.00995,1.098612,2.397895,2.395164,1.386294
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.693147,0.04256,0.04256,3.178054,0,0.693147,0.00995,1.098612,2.484907,2.482404,1.609438
clean,clean,clean,clean,0.693147,1.098612,3.433987,0,0,0,0,0,0.693147,0.019803,0.029559,2.564949,2.562639,1.791759
clean,clean,clean,clean,0.693147,1.098612,2.890372,0,0.000532,0.000532,7.595654,0,0.693147,0,0.165514,2.639057,2.636912,1.94591
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,2.129872,0.482852,3.401197,0,0.693147,0.029559,0.693147,2.70805,2.706048,2.079442
clean,clean,clean,clean,0.693147,1.098612,3.433987,0,0,0,0,0,0.693147,0.00995,0.09531,2.772589,2.770712,2.197225
clean,clean,clean,clean,0.693147,1.098612,3.433987,0,0,0,0,0,0.693147,0,0.122218,2.833213,2.831447,2.302585
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004819,0.004819,5.337538,0,0.693147,0.04879,1.098612,2.890372,2.888704,2.397895
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.118716,0,5.476464,0,1.098612,0.173953,2.079442,2.944439,2.942859,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000503,0.000503,10.428394,0,0.693147,0.322083,1.386294,2.995732,2.993229,2.484907
clean,clean,clean,clean,1.098612,1.386294,1.386294,0.890099,0.023755,0.028439,4.253198,0,1.386294,0.598837,1.300192,3.806662,3.753027,2.833213
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.036589,0.036589,5.087596,0,0.693147,2.064328,1.098612,3.044522,3.041661,0.693147
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.011132,5.594711,0,1.098612,0.524729,2.197225,3.091042,3.087856,1.386294
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.853815,0.004266,0.000427,6.660153,0,1.609438,1.607436,1.673351,3.828641,3.77345,3.433987
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.031416,4.553877,0,1.098612,1.121678,2.197225,3.850148,3.796163,3.218876
clean,clean,clean,clean,1.791759,2.197225,2.484907,1.47677,0.000112,0.001458,6.698379,0,1.386294,1.141033,1.036737,3.871201,3.818371,4.304065
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.010782,0.005405,5.913503,0,0.693147,2.208274,1.94591,0.693147,0.688135,0.693147
clean,clean,clean,clean,1.386294,1.609438,1.609438,0.547279,0.006704,0.114289,4.722953,0,1.386294,2.154085,1.321756,1.098612,1.095273,1.609438
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.434094,2.833213,0,0,0,0,0,0,1.386294,1.383791,1.098612
clean,clean,clean,clean,0.693147,1.791759,1.94591,0.749249,0.171272,0.039502,4.521789,0,1.098612,1.819699,0.604316,1.609438,1.607436,1.386294
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.67666,0.066863,0.101096,4.553877,0,1.098612,1.311032,1.098612,3.135494,3.127637,2.079442
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002778,0.00139,7.271704,0,1.098612,1.541159,1.609438,0.693147,0.688135,0.693147
buggy,clean,clean,clean,1.098612,1.609438,1.791759,1.154637,0.002247,0.000079,8.9306,0,1.609438,1.585145,1.609438,1.94591,1.937302,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000671,0,8.000349,0,1.386294,1.332366,2.302585,2.079442,2.071913,1.386294
clean,clean,clean,clean,1.098612,1.791759,1.791759,1.061914,0.03147,0.00297,5.598422,0,1.098612,2.234306,1.435085,2.197225,2.190536,2.197225
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000981,0.001961,6.927558,0,0.693147,2.560323,1.098612,2.302585,2.296567,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001028,0,6.880384,0,1.098612,1.631199,2.639057,3.89182,3.829728,3.465736
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.059317,0.021979,5.198497,0,0.693147,2.571849,1.098612,3.178054,3.162517,1.098612
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.71409,0.693147,5.937536,0,0.693147,2.584752,1.791759,3.912023,3.850573,3.496508
clean,clean,clean,clean,1.098612,1.791759,1.791759,1.021249,0.001885,0.004185,6.861502,0,1.609438,1.728109,1.526056,3.931826,3.871409,4.094345
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.006211,0.00311,5.774552,0,1.098612,1.572774,1.94591,1.098612,1.088562,1.098612
clean,clean,clean,clean,2.397895,2.70805,2.70805,1.499214,0.005194,0.025704,6.1471,0,1.609438,1.948763,0.916291,2.397895,2.38968,3.178054
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000708,0.001415,7.25347,0,1.386294,1.61343,1.94591,2.484907,2.477378,1.609438
buggy,clean,buggy,buggy,1.609438,1.791759,2.302585,1.154403,0.023743,0.006669,5.903535,0,1.098612,2.350422,0.845868,2.564949,2.556452,2.995732
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.006953,0.002323,6.758095,0,0.693147,2.697326,1.94591,2.639057,2.630449,2.079442
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.00577,0,6.76273,0,1.098612,0.00995,2.079442,2.70805,2.700018,2.197225
clean,clean,clean,buggy,0.693147,1.098612,1.098612,0.566216,0.012589,0.003317,7.786759,0,1.386294,0.788457,1.94591,1.386294,1.376244,0.693147
clean,clean,buggy,buggy,0.693147,1.386294,1.386294,0.820709,0.012493,0.013293,7.405496,0,1.386294,0.122218,1.791759,2.772589,2.76506,2.302585
buggy,clean,buggy,buggy,0.693147,0.693147,0.693147,0,0.006358,0.004949,7.252762,0,1.386294,0.678034,2.079442,2.833213,2.826129,1.94591
clean,clean,buggy,clean,1.098612,1.098612,1.386294,0.806168,0.01245,0.008666,7.835449,0,1.386294,1.269761,1.8453,2.890372,2.881443,2.890372
clean,clean,clean,clean,1.386294,1.609438,1.609438,0.92462,0.223595,0,4.716264,0,1.386294,0.678034,1.386294,2.944439,2.935451,1.386294
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.020726,5.257495,0,1.098612,2.317474,1.791759,2.995732,2.987196,2.484907
clean,clean,clean,clean,1.098612,1.098612,1.386294,0.799483,0.005793,0.005793,6.248681,0,1.098612,1.880991,1.465568,3.044522,3.036394,2.397895
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.407635,0.003066,0.001534,6.88551,0,1.386294,1.947338,1.791759,3.091042,3.083285,2.995732
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001505,0.001505,6.499787,0,0.693147,2.827905,2.197225,3.135494,3.125883,1.94591
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.528116,0.023999,0,6.334469,0,1.098612,1.888584,1.386294,1.609438,1.597365,0
buggy,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001607,0.002677,8.224432,0,1.098612,0.732368,1.609438,3.178054,3.168845,2.197225
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.011966,0.004861,8.157657,0,1.098612,2.409644,2.302585,1.791759,1.781709,1.098612
buggy,clean,clean,clean,0.693147,0.693147,0.693147,0,0.003409,0.003125,8.164795,0,1.386294,0.029559,2.397895,1.94591,1.937302,1.386294
buggy,clean,clean,clean,1.098612,1.94591,2.302585,1.26874,0.001871,0.002105,7.261695,0,1.386294,1.280934,1.202972,3.218876,3.209633,3.091042
buggy,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001706,0.001706,8.164795,0,1.386294,0.039221,2.564949,3.258097,3.249211,2.70805
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.00335,0.002235,6.796824,0,1.098612,1.609438,2.302585,3.295837,3.279783,2.772589
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.035303,0.002626,7.040536,0,1.098612,2.486572,1.609438,3.332205,3.316728,2.302585
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007692,0.007692,5.560682,0,1.098612,2.393339,1.386294,2.079442,2.064328,1.609438
buggy,clean,buggy,buggy,1.609438,3.526361,4.49981,1.854022,0.012904,0.01104,6.020853,0,1.609438,2.847812,0.438255,3.951244,3.874944,4.454347
clean,clean,clean,clean,0.693147,1.098612,1.791759,1.154851,0.046672,0.000838,5.478971,0,0.693147,3.039749,0.693147,1.098612,1.071584,0.693147
clean,clean,buggy,buggy,1.098612,1.098612,1.098612,0.436957,0.048842,0.035279,6.132313,0,1.098612,2.059239,1.871802,3.367296,3.347093,2.890372
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.150935,0.131422,5.187386,0,0.693147,3.090588,1.94591,3.401197,3.381335,2.197225
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.00512,0.00512,6.882437,0,1.098612,1.068153,2.772589,3.433987,3.414772,2.302585
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.849411,0.002936,0.000452,7.296413,0,1.386294,2.564949,1.89762,1.386294,1.363537,1.098612
buggy,clean,buggy,buggy,1.94591,2.484907,2.995732,1.389522,0.046527,0.023137,5.783179,0,1.609438,2.512035,1.134623,3.465736,3.442339,4.007333
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.005141,0.010257,5.273,0,1.098612,0.067659,2.484907,3.496508,3.473518,2.484907
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.010309,0.005168,5.267858,0,1.098612,0.086178,2.564949,3.526361,3.503754,2.564949
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002981,0.002981,6.508769,0,1.098612,0.788457,2.70805,3.555348,3.530763,2.639057
buggy,clean,clean,clean,0.693147,0.693147,0.693147,0,0.115513,0.04652,4.997212,0,0.693147,2.150599,2.079442,3.583519,3.55306,2.70805
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.012579,0.006309,5.068904,0,1.098612,0.00995,2.197225,3.610918,3.581294,2.772589
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.010152,5.686975,0,1.098612,1.93297,2.397895,3.970292,3.876396,3.583519
buggy,buggy,buggy,buggy,1.098612,1.94591,3.258097,1.593134,0.01448,0.012331,6.408661,0,1.386294,3.15359,0.565314,3.637586,3.605226,3.401197
buggy,clean,buggy,clean,0.693147,1.386294,2.890372,1.309308,0.018975,0.01224,6.247811,0,1.386294,2.690565,0.500775,3.663562,3.629395,2.639057
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.000353,0.000353,7.95015,0,1.098612,0,1.94591,3.688879,3.655581,2.70805
buggy,clean,buggy,buggy,1.098612,1.386294,4.51086,1.981237,0.051384,0.044986,4.829273,0,1.098612,3.133318,0.131028,3.713572,3.678577,3.526361
clean,clean,clean,clean,0.693147,1.386294,1.386294,0.907137,0.005371,0.001242,6.691674,1,1.386294,3.069447,1.541159,3.73767,3.6966,2.995732
buggy,buggy,buggy,buggy,1.098612,1.94591,3.332205,1.541551,0.029781,0.010702,5.670398,0,1.098612,2.750471,0.512824,3.7612,3.720378,3.610918
buggy,clean,clean,clean,1.098612,1.791759,1.94591,0.756638,0.013163,0.002406,6.540785,0,1.098612,3.023834,1.252763,3.78419,3.744314,3.663562
buggy,clean,buggy,buggy,1.098612,1.386294,1.94591,0.905165,0.165326,0.008831,5.644846,0,1.098612,2.491551,0.982078,3.218876,3.151025,2.397895
clean,clean,clean,clean,0,0,0,0,0,0,0,0,0,0,0,0,0,0
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.6722,0.114544,0.000619,6.695181,0,1.098612,0.500775,1.504077,2.197225,2.148268,1.791759
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007605,0,5.572154,0,1.386294,0.841567,1.791759,2.302585,2.258633,1.94591
clean,clean,clean,clean,1.098612,1.098612,1.098612,0.690834,0.108074,0.021506,5.220356,0,1.386294,3.24688,2.140066,3.295837,3.230409,2.564949
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001826,0.001826,6.306275,0,1.098612,0.887891,2.079442,3.332205,3.269189,2.302585
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.00464,0,5.375278,0,1.098612,0.625938,1.94591,3.367296,3.305054,2.639057
clean,clean,clean,clean,2.484907,2.484907,2.484907,1.431402,0.014918,0.01393,4.518849,0,1.386294,2.88759,1.068153,3.401197,3.340739,3.73767
buggy,clean,clean,buggy,0.693147,0.693147,1.098612,0.622253,0.004198,0,6.725034,0,1.386294,3.154017,1.871802,3.806662,3.762827,2.397895
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.195893,0.024968,0.013219,6.623401,0,1.098612,3.385407,1.098612,2.397895,2.356126,1.386294
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.022969,0.014197,7.021084,0,1.386294,0.207014,1.791759,2.484907,2.445819,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.074108,4.369448,0,1.386294,0.350657,2.197225,3.988984,3.876396,3.610918
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.009217,0.009217,5.379897,0,1.098612,0.598837,2.197225,3.433987,3.373484,2.772589
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.204092,0.02388,0.028969,6.641835,0,1.386294,0.524729,1.386294,3.828641,3.783508,2.944439
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.018833,5.575949,0,1.386294,0.71295,2.639057,3.465736,3.406848,1.94591
clean,clean,clean,clean,1.098612,1.609438,1.609438,1.090224,0.00128,0.001024,6.884231,1,1.609438,2.859913,1.871802,4.007333,3.89447,4.189655
clean,clean,clean,clean,2.302585,2.302585,2.302585,1.427897,0.034421,0.034421,4.062338,0,1.386294,1.050822,0.982078,3.496508,3.437208,3.465736
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.10616,0.062035,4.836282,0,0.693147,2.933857,1.791759,3.526361,3.468544,1.386294
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.007605,0.015152,4.882802,0,1.098612,0,1.94591,3.555348,3.499231,1.609438
clean,clean,clean,clean,1.098612,1.791759,1.791759,0.920518,0.005276,0.004131,6.769183,0,1.791759,0.641854,1.88707,4.025352,3.913222,3.526361
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.022815,0.022815,4.875197,0,1.098612,0.029559,2.079442,3.583519,3.529004,1.791759
clean,clean,clean,clean,2.484907,2.484907,2.484907,1.495021,0.01105,0.01105,4.51086,0,1.386294,0.770108,1.238374,3.610918,3.555634,4.204693
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.031749,5.739793,0,1.098612,3.474138,1.386294,3.637586,3.577669,2.079442
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.003328,0,5.70711,0,1.386294,0.00995,1.609438,3.663562,3.605226,2.197225
clean,clean,clean,clean,1.386294,1.386294,1.386294,0.934641,0.111723,0.113835,4.955827,0,1.386294,1.286474,2.119863,3.688879,3.631515,3.044522
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.003442,0.003442,5.673323,0,1.098612,3.333275,2.302585,2.564949,2.516082,0.693147
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.00905,0.00227,6.089045,0,1.098612,3.589888,1.94591,4.043051,3.923161,2.833213
buggy,buggy,buggy,buggy,1.609438,2.639057,3.295837,1.493666,0.034544,0.042803,5.944923,0,1.098612,3.061988,0.615186,3.871201,3.81419,4.189655
buggy,clean,buggy,clean,0.693147,1.098612,1.098612,0.608682,0.036654,0.012138,7.268223,1,1.098612,3.100543,1.791759,3.713572,3.654288,2.639057
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001117,0.001117,6.79794,0,1.098612,3.17847,2.484907,3.73767,3.679082,2.70805
buggy,clean,buggy,buggy,0.693147,2.079442,2.70805,1.36575,0.013998,0.002757,7.104259,0,1.609438,3.316003,1.291984,1.609438,1.545433,1.386294
buggy,clean,buggy,clean,0.693147,0.693147,0.693147,0,5.365976,0,0,0,0,0,0,1.791759,1.73871,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.034686,0.034686,4.454347,0,1.098612,0.431782,1.791759,1.94591,1.899118,1.791759
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004405,0.004845,7.725771,0,1.609438,0.444686,2.397895,2.079442,2.03862,1.94591
clean,clean,clean,clean,0.693147,0.693147,1.098612,0.622253,0.024693,0.03279,4.110874,0,1.098612,0.277632,1.386294,2.197225,2.161022,2.079442
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0,5.365976,0,0.693147,1.4884,0.693147,2.302585,2.262804,2.197225
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.011429,0,4.477337,0,1.098612,1.481605,2.079442,3.89182,3.819688,3.218876
clean,clean,clean,clean,0.693147,0.693147,3.295837,1.58533,0.013795,0.014087,7.350593,0,1.098612,2.561096,0.076961,3.7612,3.689629,2.890372
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.0048,0.110302,8.170186,0,1.098612,0.00995,1.386294,3.78419,3.714304,2.944439
clean,clean,clean,clean,1.386294,1.386294,2.995732,1.52417,0.287606,0.146797,5.213522,0,1.386294,2.506342,0.746688,2.639057,2.5749,2.302585
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,3.332205,0,0,0,0,0,0,2.70805,2.6483,1.386294
buggy,clean,buggy,buggy,0.693147,0.693147,0.693147,0,0.205339,0.143591,4.919981,0,1.098612,2.099244,2.302585,3.806662,3.735763,2.772589
buggy,clean,buggy,buggy,1.609438,1.94591,4.382027,1.891004,0.125365,0.151119,5.276889,0,1.609438,3.041184,0.277632,3.912023,3.836221,4.158883
clean,clean,clean,clean,0.693147,0.693147,1.386294,0.942979,4.564348,0,0,0,0,0,0,3.931826,3.857144,3.091042
clean,clean,clean,clean,1.609438,1.609438,1.94591,1.056147,0.119168,0.023859,5.30415,0,1.386294,3.16167,1.8453,3.828641,3.756304,3.610918
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.371942,0.010929,4.521789,0,0.693147,0.039221,0.693147,3.850148,3.779405,0.693147
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0,0.004515,5.402677,0,1.098612,0.198851,2.484907,3.871201,3.801538,3.044522
clean,clean,clean,clean,1.098612,1.098612,1.609438,0.687705,0.017387,0.014037,7.555382,0,1.609438,1.249902,1.386294,3.951244,3.875981,2.833213
buggy,clean,buggy,buggy,1.386294,1.609438,1.609438,0.716888,0.003745,0.005985,7.19575,0,1.609438,2.80336,1.832581,3.970292,3.896097,4.127134
clean,clean,clean,clean,0.693147,1.386294,1.94591,1.190073,0.771619,0.229923,3.238678,0,1.386294,2.680336,0.604316,3.988984,3.916015,2.197225
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002503,0.002503,5.991465,0,0.693147,2.502255,1.94591,3.89182,3.816833,1.609438
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.001328,0.000886,7.722235,1,1.609438,1.108563,2.564949,3.912023,3.838592,2.833213
clean,clean,clean,clean,0.693147,1.098612,1.098612,0.594033,0.000812,0.000812,7.116394,0,1.791759,1.997418,2.251292,4.007333,3.92888,3.332205
clean,clean,clean,clean,1.098612,1.609438,2.079442,1.070041,0.019156,0.004697,7.024391,0,1.791759,2.81481,1.581038,2.397895,2.346602,2.397895
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.002945,0.000536,8.224432,0,1.098612,1.654411,2.197225,3.931826,3.857356,2.302585
clean,clean,clean,clean,1.386294,1.94591,2.397895,1.066853,0.117413,0.006645,5.484797,1,1.386294,2.827314,1.131402,4.025352,3.947776,3.850148
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.004492,0,7.483244,0,1.609438,0.322083,2.564949,2.484907,2.437116,2.397895
clean,clean,clean,clean,0.693147,0.693147,0.693147,0,0.023581,0.023581,7.232733,0,1.386294,3.283914,2.397895,4.043051,3.965185,3.218876
